CustomerID,Recency,Frequency,Monetary,AvgOrderValue,PurchaseFrequency,AvgDaysBetweenPurchases,CLV,Predicted_CLV
12346.0,326,1,77183.6,77183.6,1.0,0.0,77183.6,73570.64539999989
12347.0,2,7,4310.0,23.68131868131868,0.0191256830601092,2.0,4310.0,4308.742199999999
12348.0,75,4,1797.24,57.97548387096774,0.0141342756183745,9.4,1797.24,1797.4814999999999
12349.0,19,1,1757.55,24.076027397260276,1.0,0.0,1757.55,1757.8303999999996
12350.0,310,1,334.40000000000003,19.67058823529412,1.0,0.0,334.40000000000003,334.43410000000057
12352.0,36,8,2506.04,29.482823529411764,0.0306513409961685,3.071428571428572,2506.04,2506.344800000002
12353.0,204,1,89.0,22.25,1.0,0.0,89.0,89.11360000000002
12354.0,232,1,1079.4,18.610344827586207,1.0,0.0,1079.4,1079.2808999999993
12355.0,214,1,459.4,35.338461538461544,1.0,0.0,459.4,458.60299999999995
12356.0,23,3,2811.43,47.65135593220339,0.0099009900990099,5.206896551724138,2811.43,2811.011999999997
12357.0,33,1,6207.67,47.38679389312977,1.0,0.0,6207.67,6193.922000000004
12358.0,2,2,1168.06,61.47684210526315,0.0133333333333333,8.277777777777779,1168.06,1168.047599999999
12359.0,58,4,6372.58,25.695887096774197,0.0145454545454545,1.105263157894737,6372.58,6374.646700000004
12360.0,52,3,2662.06,20.63612403100775,0.0201342281879194,1.15625,2662.06,2661.387899999999
12361.0,287,1,189.9,18.99,1.0,0.0,189.9,190.34219999999993
12362.0,3,10,5226.2300000000005,19.64748120300752,0.0341296928327645,1.0830188679245285,5226.2300000000005,5219.596199999997
12363.0,110,2,552.0,24.0,0.0150375939849624,6.0,552.0,551.6649
12364.0,8,4,1313.1,15.448235294117646,0.0380952380952381,1.2261904761904765,1313.1,1314.4885000000002
12365.0,291,2,641.38,29.15363636363636,2.0,0.0,641.38,641.4436999999991
12367.0,4,1,168.9,15.354545454545455,1.0,0.0,168.9,168.7728999999998
12370.0,51,4,3545.69,21.231676646706585,0.0129032258064516,1.855421686746988,3545.69,3545.612400000001
12371.0,45,2,1887.96,29.96761904761905,0.1333333333333333,0.2258064516129032,1887.96,1887.7159999999997
12372.0,72,3,1298.04,24.962307692307693,0.0133333333333333,4.392156862745098,1298.04,1298.1409999999978
12373.0,311,1,364.6,26.042857142857144,1.0,0.0,364.6,364.7953999999999
12374.0,25,1,742.9300000000001,22.513030303030305,1.0,0.0,742.9300000000001,742.9641999999996
12375.0,11,2,457.5,26.91176470588235,0.0227272727272727,5.4375,457.5,457.73839999999996
12377.0,315,2,1628.12,21.144415584415587,0.05,0.5131578947368421,1628.12,1626.7350000000008
12378.0,130,1,4008.62,18.30420091324201,1.0,0.0,4008.62,4011.5835999999963
12379.0,82,2,852.24,21.306,0.0224719101123595,2.2564102564102564,852.24,852.4951000000002
12380.0,22,4,2724.81,26.200096153846157,0.0242424242424242,1.5728155339805825,2724.81,2730.505399999998
12381.0,5,5,1845.31,21.21045977011494,0.043103448275862,1.313953488372093,1845.31,1844.8109999999986
12383.0,185,5,1850.56,18.69252525252525,0.0297619047619047,1.683673469387755,1850.56,1851.5273999999981
12384.0,29,2,585.27,21.676666666666662,0.021505376344086,3.5384615384615383,585.27,585.0293
12386.0,338,2,401.9,40.19,0.0666666666666666,3.2222222222222223,401.9,400.7895200000001
12388.0,16,6,2780.6600000000003,27.806600000000003,0.0192307692307692,3.121212121212121,2780.6600000000003,2780.4485000000013
12390.0,80,1,549.84,17.1825,1.0,0.0,549.84,549.9571999999991
12391.0,22,1,460.89,4.6089,1.0,0.0,460.89,460.5593999999998
12393.0,72,4,1582.6,24.728125,0.0153256704980842,4.111111111111111,1582.6,1581.593600000001
12394.0,64,2,1272.48,47.12888888888889,0.0129870129870129,5.884615384615385,1272.48,1271.4430999999995
12395.0,19,12,3018.63,19.350192307692307,0.034090909090909,2.232258064516129,3018.63,3017.7212000000018
12397.0,36,2,2409.9,19.12619047619048,0.02,0.792,2409.9,2409.9443999999985
12398.0,46,1,1635.66,19.24305882352941,1.0,0.0,1635.66,1635.2313000000017
12399.0,119,4,1108.65,18.790677966101697,0.0279720279720279,2.4482758620689653,1108.65,1108.5312999999987
12401.0,303,1,84.3,16.86,1.0,0.0,84.3,85.1992
12402.0,323,1,225.6,20.50909090909091,1.0,0.0,225.6,225.78350000000017
12403.0,50,1,427.7,85.53999999999999,1.0,0.0,427.7,427.69510000000037
12405.0,149,1,1710.39,31.67388888888889,1.0,0.0,1710.39,1709.770600000002
12406.0,22,2,3415.3,32.52666666666667,0.0123456790123456,1.5480769230769231,3415.3,3410.398899999996
12407.0,50,5,1708.12,22.18337662337662,0.0232558139534883,2.789473684210526,1708.12,1707.5036999999984
12408.0,33,5,2888.55,27.51,0.0219298245614035,2.173076923076923,2888.55,2886.9814999999967
12409.0,79,3,11072.67,101.58412844036695,0.0288461538461538,0.9537037037037036,11072.67,11098.913300000006
12410.0,309,2,693.33,26.66653846153846,2.0,0.0,693.33,693.4371999999998
12412.0,75,3,1226.88,20.112786885245903,0.031578947368421,1.55,1226.88,1225.703099999999
12413.0,67,3,758.1,19.95,0.011070110701107,7.27027027027027,758.1,758.1226999999994
12414.0,217,3,562.4100000000001,31.245000000000005,0.0319148936170212,5.411764705882353,562.4100000000001,562.374900000001
12415.0,24,21,124914.53,174.95032212885152,0.0668789808917197,0.4249649368863955,124914.53,123359.26889999994
12417.0,3,9,3649.1,19.005729166666665,0.0253521126760563,1.8324607329842928,3649.1,3643.0231999999974
12418.0,113,1,668.58,19.664117647058823,1.0,0.0,668.58,668.5050000000009
12420.0,64,1,600.39,20.70310344827586,1.0,0.0,600.39,600.1817999999998
12421.0,16,4,807.04,17.93422222222222,0.0131578947368421,6.840909090909091,807.04,807.1709999999999
12422.0,96,3,803.5600000000001,20.604102564102565,0.0130434782608695,6.0,803.5600000000001,803.5789999999994
12423.0,1,8,1859.31,14.87448,0.0226628895184136,2.814516129032258,1859.31,1858.863900000001
12424.0,163,2,1760.96,58.69866666666667,2.0,0.0,1760.96,1759.9734999999998
12425.0,78,1,777.2,21.58888888888889,1.0,0.0,777.2,777.1685099999991
12426.0,195,1,582.73,19.424333333333333,1.0,0.0,582.73,582.6438000000002
12427.0,22,3,825.8000000000001,26.63870967741936,0.0085714285714285,11.633333333333333,825.8000000000001,826.3077000000009
12428.0,26,9,7956.46,27.062789115646257,0.0348837209302325,0.8703071672354948,7956.46,7948.259499999993
12429.0,9,4,3750.4,38.66391752577319,0.011204481792717,3.6979166666666665,3750.4,3750.5311000000033
12430.0,43,1,256.4,23.30909090909091,1.0,0.0,256.4,256.3241000000002
12431.0,36,15,6487.45,27.60617021276596,0.0442477876106194,1.4188034188034189,6487.45,6488.501399999997
12432.0,43,5,5059.32,46.84555555555556,0.0384615384615384,1.1962616822429906,5059.32,5054.773799999999
12433.0,1,7,13375.87,31.847309523809525,0.0187667560321715,0.883054892601432,13375.87,13400.675000000014
12434.0,85,2,806.14,16.122799999999998,0.0113636363636363,3.571428571428572,806.14,806.3120000000001
12435.0,80,2,7829.89,217.49694444444447,0.0105820105820105,5.371428571428571,7829.89,7823.955899999993
12436.0,100,1,509.01,31.813125,1.0,0.0,509.01,508.8859000000004
12437.0,2,18,4951.41,24.88145728643216,0.0545454545454545,1.6262626262626263,4951.41,4944.157599999997
12438.0,14,2,2906.85,29.66173469387755,0.0158730158730158,1.288659793814433,2906.85,2909.322100000001
12441.0,367,1,173.55,15.77727272727273,1.0,0.0,173.55,173.64459999999974
12442.0,3,1,172.06,14.338333333333331,1.0,0.0,172.06,172.03109999999992
12444.0,21,5,5005.46,28.44011363636364,0.0333333333333333,0.8514285714285714,5005.46,5013.147400000008
12445.0,22,1,133.4,33.35,1.0,0.0,133.4,133.3198
12446.0,58,1,1002.31,17.584385964912283,1.0,0.0,1002.31,1002.1589999999995
12447.0,243,1,476.49,18.326538461538465,1.0,0.0,476.49,476.2447999999996
12448.0,44,1,449.45,20.42954545454545,1.0,0.0,449.45,449.4217999999996
12449.0,22,4,4067.29,21.294712041884814,0.0242424242424242,0.8578947368421053,4067.29,4069.9574999999973
12450.0,156,2,197.88,24.735,0.1111111111111111,2.4285714285714284,197.88,197.85419999999988
12451.0,11,5,9035.52,25.52406779661017,0.0159235668789808,0.8810198300283286,9035.52,9024.514700000007
12452.0,17,2,430.5700000000001,19.57136363636364,2.0,0.0,430.5700000000001,430.5105
12453.0,134,1,707.09,16.443953488372095,1.0,0.0,707.09,706.9771999999991
12454.0,56,1,3528.34,235.22266666666667,1.0,0.0,3528.34,3529.5509000000025
12455.0,73,6,2466.86,27.40955555555556,0.0267857142857142,2.4831460674157304,2466.86,2465.3992999999987
12456.0,44,3,3181.04,25.44832,0.0142180094786729,1.685483870967742,3181.04,3182.38811
12457.0,66,7,2363.23,38.11661290322581,0.0404624277456647,2.7704918032786887,2363.23,2361.892900000002
12458.0,71,2,947.4,24.931578947368426,0.0093457943925233,5.756756756756757,947.4,948.7720999999999
12461.0,94,2,826.88,23.62514285714286,0.0327868852459016,1.7647058823529411,826.88,826.6419000000001
12462.0,19,2,1189.59,19.186935483870965,0.0070175438596491,4.655737704918033,1189.59,1191.366100000002
12463.0,53,4,1344.78,16.202168674698793,0.0211640211640211,2.268292682926829,1344.78,1343.8812999999989
12464.0,10,8,1212.05,41.79482758620689,0.0266666666666666,10.571428571428571,1212.05,1212.218100000001
12465.0,17,2,742.19,15.791276595744682,0.0130718954248366,3.3043478260869565,742.19,742.4903000000007
12468.0,188,2,729.54,19.198421052631577,0.0155038759689922,3.45945945945946,729.54,730.1242000000003
12471.0,2,30,19824.05,43.09576086956522,0.0826446280991735,0.7690631808278867,19824.05,19826.218100000027
12472.0,32,7,6572.11,19.386755162241887,0.0207715133531157,0.9881656804733728,6572.11,6580.343999999991
12473.0,29,5,3938.55,23.44375,0.0306748466257668,0.9640718562874252,3938.55,3937.051499999996
12474.0,17,18,7375.79,17.395731132075472,0.0575079872204472,0.7163120567375887,7375.79,7342.4795
12475.0,54,1,723.38,20.093888888888888,1.0,0.0,723.38,723.4966999999996
12476.0,16,11,6816.42,29.255021459227468,0.0317919075144508,1.4698275862068966,6816.42,6813.738700000005
12477.0,23,6,13219.74,44.0658,0.021505376344086,0.9264214046822744,13219.74,13316.8568
12478.0,4,1,680.99,18.91638888888889,1.0,0.0,680.99,680.6908
12479.0,11,1,527.2,17.006451612903227,1.0,0.0,527.2,527.0452999999998
12480.0,28,4,3281.63,21.309285714285718,0.0129870129870129,2.0065359477124183,3281.63,3292.2665099999995
12481.0,23,10,5596.32,25.7894930875576,0.0291545189504373,1.5694444444444444,5596.32,5591.226199999999
12483.0,17,8,2484.98,33.133066666666664,0.0247678018575851,4.283783783783784,2484.98,2483.564600000004
12484.0,33,6,4541.72,13.126358381502891,0.0197368421052631,0.8724637681159421,4541.72,4548.188299999996
12488.0,10,3,1298.66,23.612,0.0454545454545454,1.2037037037037035,1298.66,1298.2674999999988
12489.0,336,1,334.93,22.328666666666667,1.0,0.0,334.93,334.8956000000003
12490.0,5,10,5417.93,22.114,0.0307692307692307,1.3155737704918034,5417.93,5416.919499999996
12491.0,39,1,460.4,17.70769230769231,1.0,0.0,460.4,460.3018000000004
12492.0,63,2,263.21000000000004,13.160500000000004,0.0465116279069767,2.210526315789474,263.21000000000004,263.31469999999973
12493.0,166,2,433.74,19.715454545454545,0.0625,1.4761904761904765,433.74,433.74829999999986
12494.0,16,7,1246.1,16.18311688311688,0.02,4.552631578947368,1246.1,1246.1208000000015
12497.0,82,1,1043.1,74.50714285714285,1.0,0.0,1043.1,1042.5726000000009
12498.0,21,3,403.7000000000001,17.55217391304348,0.081081081081081,1.6363636363636365,403.7000000000001,403.69691000000006
12500.0,23,11,4257.82,69.80032786885245,0.0353697749196141,5.116666666666666,4257.82,4258.430100000001
12501.0,337,1,2169.39,14.5596644295302,1.0,0.0,2169.39,2166.1060000000025
12502.0,96,5,3723.87,25.332448979591835,0.0232558139534883,1.4589041095890412,3723.87,3722.289799999997
12504.0,18,2,482.05,53.5611111111111,0.1538461538461538,1.5,482.05,482.0423000000005
12506.0,233,1,73.5,3.1956521739130435,1.0,0.0,73.5,73.40639999999996
12507.0,134,3,1304.81,62.13380952380952,0.0181818181818181,8.2,1304.81,1304.4769999999987
12508.0,26,2,398.27,5.772028985507246,0.6666666666666666,0.0294117647058823,398.27,398.1728999999999
12509.0,284,1,176.5,25.214285714285715,1.0,0.0,176.5,176.67709999999997
12510.0,143,2,982.57,29.774848484848484,0.0109289617486338,5.6875,982.57,982.3008000000013
12512.0,66,2,138.03,4.059705882352941,2.0,0.0,138.03,138.03640000000007
12513.0,113,1,612.29,17.494,1.0,0.0,612.29,612.1573999999999
12514.0,267,1,1017.68,19.95450980392157,1.0,0.0,1017.68,1017.2011999999985
12515.0,353,1,383.7,23.98125,1.0,0.0,383.7,383.612
12516.0,78,2,1312.06,50.46384615384615,0.0194174757281553,4.08,1312.06,1312.731899999999
12517.0,28,5,2502.84,8.812816901408452,0.0308641975308641,0.5653710247349824,2502.84,2503.8158999999987
12518.0,1,5,2056.89,16.58782258064516,0.0454545454545454,0.8780487804878049,2056.89,2057.3168000000023
12519.0,64,1,340.84000000000003,18.93555555555556,1.0,0.0,340.84000000000003,340.9238000000002
12520.0,79,5,2634.26,17.330657894736845,0.0256410256410256,1.2781456953642385,2634.26,2634.9502000000043
12521.0,143,1,599.68,15.781052631578946,1.0,0.0,599.68,599.8398000000001
12522.0,39,2,192.72,16.06,0.1538461538461538,1.0909090909090908,192.72,192.80519999999993
12523.0,19,11,1789.77,16.884622641509434,0.0351437699680511,2.933333333333333,1789.77,1789.8176999999994
12524.0,9,8,4485.72,31.15083333333333,0.0246153846153846,2.244755244755245,4485.72,4484.560299999993
12526.0,1,3,1316.66,18.54450704225352,0.0319148936170212,1.3285714285714283,1316.66,1315.5582000000006
12527.0,82,3,348.71000000000004,19.37277777777778,0.0122950819672131,14.294117647058824,348.71000000000004,348.6713999999996
12528.0,9,6,1933.48,21.01608695652174,0.0197368421052631,3.318681318681319,1933.48,1933.3594000000026
12530.0,60,4,1662.28,25.186060606060607,0.014388489208633,4.246153846153846,1662.28,1661.5834999999988
12531.0,15,1,125.22,7.365882352941177,1.0,0.0,125.22,125.30189999999986
12532.0,30,1,349.83000000000004,21.864375000000003,1.0,0.0,349.83000000000004,349.7582000000002
12534.0,131,1,1089.18,17.28857142857143,1.0,0.0,1089.18,1089.9624999999992
12535.0,92,2,716.35,21.069117647058825,0.0210526315789473,2.8484848484848486,716.35,716.5777999999992
12536.0,43,3,12601.830000000002,48.2828735632184,0.1875,0.0576923076923076,12601.830000000002,12578.864099999995
12538.0,29,1,363.95,17.33095238095238,1.0,0.0,363.95,363.91060000000033
12539.0,22,4,5568.35,20.396886446886448,0.0128205128205128,1.1397058823529411,5568.35,5573.226499999991
12540.0,20,17,13400.24,28.03397489539749,0.0495626822157434,0.70020964360587,13400.24,13454.888899999996
12541.0,30,3,981.18,18.868846153846157,0.0119047619047619,4.901960784313726,981.18,982.0092000000003
12544.0,36,1,372.7,19.61578947368421,1.0,0.0,372.7,372.51930000000016
12545.0,75,2,1000.39,20.0078,0.0108108108108108,3.755102040816327,1000.39,1000.5889999999999
12546.0,47,2,1161.5,16.833333333333332,0.0625,0.4558823529411764,1161.5,1161.6979999999996
12547.0,198,2,207.8,25.975,0.0240963855421686,11.714285714285714,207.8,207.69019999999978
12548.0,166,1,95.2,19.04,1.0,0.0,95.2,95.25540000000002
12550.0,79,1,964.83,16.92684210526316,1.0,0.0,964.83,964.317300000001
12551.0,358,1,168.0,16.8,1.0,0.0,168.0,168.08460000000002
12552.0,39,2,437.82,21.891,2.0,0.0,437.82,437.73319999999984
12553.0,8,10,3692.28,19.33130890052356,0.031055900621118,1.668421052631579,3692.28,3691.296400000004
12556.0,50,2,603.71,4.989338842975207,0.0198019801980198,0.8333333333333334,603.71,603.5890999999998
12557.0,16,5,11990.96,363.36242424242425,0.0140449438202247,11.03125,11990.96,12158.833699999992
12558.0,8,1,269.96,24.54181818181818,1.0,0.0,269.96,270.30099999999965
12559.0,311,2,561.71,26.74809523809524,0.2222222222222222,0.4,561.71,561.7746
12560.0,5,3,2134.01,20.323904761904764,0.0217391304347826,1.3076923076923077,2134.01,2131.8776999999995
